seed,index,split,source,scenario,filename,battery_id,resistance
62,353,train,virtual,充电短路,5Ω充电短路_12.xlsx,virtual_5Ω充电短路_12,5.0
62,354,train,virtual,充电短路,5Ω充电短路_13.xlsx,virtual_5Ω充电短路_13,5.0
62,355,train,virtual,充电短路,5Ω充电短路_14.xlsx,virtual_5Ω充电短路_14,5.0
62,356,train,virtual,充电短路,5Ω充电短路_15.xlsx,virtual_5Ω充电短路_15,5.0
62,357,train,virtual,充电短路,5Ω充电短路_16.xlsx,virtual_5Ω充电短路_16,5.0
62,358,train,virtual,充电短路,5Ω充电短路_17.xlsx,virtual_5Ω充电短路_17,5.0
62,359,train,virtual,充电短路,5Ω充电短路_18.xlsx,virtual_5Ω充电短路_18,5.0
62,360,val,virtual,充电短路,5Ω充电短路_19.xlsx,virtual_5Ω充电短路_19,5.0
62,361,train,virtual,充电短路,5Ω充电短路_2.xlsx,virtual_5Ω充电短路_2,5.0
62,362,train,virtual,充电短路,5Ω充电短路_20.xlsx,virtual_5Ω充电短路_20,5.0
62,363,train,virtual,充电短路,5Ω充电短路_21.xlsx,virtual_5Ω充电短路_21,5.0
62,364,train,virtual,充电短路,5Ω充电短路_22.xlsx,virtual_5Ω充电短路_22,5.0
62,365,train,virtual,充电短路,5Ω充电短路_23.xlsx,virtual_5Ω充电短路_23,5.0
62,366,val,virtual,充电短路,5Ω充电短路_24.xlsx,virtual_5Ω充电短路_24,5.0
62,367,train,virtual,充电短路,5Ω充电短路_25.xlsx,virtual_5Ω充电短路_25,5.0
62,368,train,virtual,充电短路,5Ω充电短路_26.xlsx,virtual_5Ω充电短路_26,5.0
62,369,train,virtual,充电短路,5Ω充电短路_27.xlsx,virtual_5Ω充电短路_27,5.0
62,370,train,virtual,充电短路,5Ω充电短路_28.xlsx,virtual_5Ω充电短路_28,5.0
62,371,train,virtual,充电短路,5Ω充电短路_29.xlsx,virtual_5Ω充电短路_29,5.0
62,372,train,virtual,充电短路,5Ω充电短路_3.xlsx,virtual_5Ω充电短路_3,5.0
62,373,train,virtual,充电短路,5Ω充电短路_30.xlsx,virtual_5Ω充电短路_30,5.0
62,374,train,virtual,充电短路,5Ω充电短路_31.xlsx,virtual_5Ω充电短路_31,5.0
62,375,val,virtual,充电短路,5Ω充电短路_32.xlsx,virtual_5Ω充电短路_32,5.0
62,376,train,virtual,充电短路,5Ω充电短路_33.xlsx,virtual_5Ω充电短路_33,5.0
62,377,train,virtual,充电短路,5Ω充电短路_34.xlsx,virtual_5Ω充电短路_34,5.0
62,378,train,virtual,充电短路,5Ω充电短路_35.xlsx,virtual_5Ω充电短路_35,5.0
62,379,train,virtual,充电短路,5Ω充电短路_36.xlsx,virtual_5Ω充电短路_36,5.0
62,380,train,virtual,充电短路,5Ω充电短路_37.xlsx,virtual_5Ω充电短路_37,5.0
62,381,train,virtual,充电短路,5Ω充电短路_38.xlsx,virtual_5Ω充电短路_38,5.0
62,382,train,virtual,充电短路,5Ω充电短路_39.xlsx,virtual_5Ω充电短路_39,5.0
62,383,train,virtual,充电短路,5Ω充电短路_4.xlsx,virtual_5Ω充电短路_4,5.0
62,384,train,virtual,充电短路,5Ω充电短路_40.xlsx,virtual_5Ω充电短路_40,5.0
62,385,train,virtual,充电短路,5Ω充电短路_41.xlsx,virtual_5Ω充电短路_41,5.0
62,386,train,virtual,充电短路,5Ω充电短路_42.xlsx,virtual_5Ω充电短路_42,5.0
62,387,train,virtual,充电短路,5Ω充电短路_43.xlsx,virtual_5Ω充电短路_43,5.0
62,388,train,virtual,充电短路,5Ω充电短路_44.xlsx,virtual_5Ω充电短路_44,5.0
62,389,val,virtual,充电短路,5Ω充电短路_45.xlsx,virtual_5Ω充电短路_45,5.0
62,390,train,virtual,充电短路,5Ω充电短路_46.xlsx,virtual_5Ω充电短路_46,5.0
62,391,val,virtual,充电短路,5Ω充电短路_47.xlsx,virtual_5Ω充电短路_47,5.0
62,392,train,virtual,充电短路,5Ω充电短路_48.xlsx,virtual_5Ω充电短路_48,5.0
62,393,val,virtual,充电短路,5Ω充电短路_49.xlsx,virtual_5Ω充电短路_49,5.0
62,394,train,virtual,充电短路,5Ω充电短路_5.xlsx,virtual_5Ω充电短路_5,5.0
62,395,train,virtual,充电短路,5Ω充电短路_50.xlsx,virtual_5Ω充电短路_50,5.0
62,396,train,virtual,充电短路,5Ω充电短路_6.xlsx,virtual_5Ω充电短路_6,5.0
62,397,train,virtual,充电短路,5Ω充电短路_7.xlsx,virtual_5Ω充电短路_7,5.0
62,398,val,virtual,充电短路,5Ω充电短路_8.xlsx,virtual_5Ω充电短路_8,5.0
62,399,train,virtual,充电短路,5Ω充电短路_9.xlsx,virtual_5Ω充电短路_9,5.0
62,400,train,virtual,GZ,0.01Ω_1.xlsx,virtual_0,0.01
62,401,train,virtual,GZ,0.01Ω_10.xlsx,virtual_0,0.01
62,402,train,virtual,GZ,0.01Ω_11.xlsx,virtual_0,0.01
62,403,train,virtual,GZ,0.01Ω_12.xlsx,virtual_0,0.01
62,404,train,virtual,GZ,0.01Ω_13.xlsx,virtual_0,0.01
62,405,train,virtual,GZ,0.01Ω_14.xlsx,virtual_0,0.01
62,406,train,virtual,GZ,0.01Ω_15.xlsx,virtual_0,0.01
62,407,train,virtual,GZ,0.01Ω_16.xlsx,virtual_0,0.01
62,408,train,virtual,GZ,0.01Ω_17.xlsx,virtual_0,0.01
62,409,train,virtual,GZ,0.01Ω_18.xlsx,virtual_0,0.01
62,410,train,virtual,GZ,0.01Ω_19.xlsx,virtual_0,0.01
62,411,train,virtual,GZ,0.01Ω_2.xlsx,virtual_0,0.01
62,412,train,virtual,GZ,0.01Ω_20.xlsx,virtual_0,0.01
62,413,train,virtual,GZ,0.01Ω_21.xlsx,virtual_0,0.01
62,414,train,virtual,GZ,0.01Ω_22.xlsx,virtual_0,0.01
62,415,train,virtual,GZ,0.01Ω_23.xlsx,virtual_0,0.01
62,416,train,virtual,GZ,0.01Ω_24.xlsx,virtual_0,0.01
62,417,train,virtual,GZ,0.01Ω_25.xlsx,virtual_0,0.01
62,418,train,virtual,GZ,0.01Ω_26.xlsx,virtual_0,0.01
62,419,train,virtual,GZ,0.01Ω_27.xlsx,virtual_0,0.01
62,420,train,virtual,GZ,0.01Ω_28.xlsx,virtual_0,0.01
62,421,train,virtual,GZ,0.01Ω_29.xlsx,virtual_0,0.01
62,422,train,virtual,GZ,0.01Ω_3.xlsx,virtual_0,0.01
62,423,train,virtual,GZ,0.01Ω_30.xlsx,virtual_0,0.01
62,424,train,virtual,GZ,0.01Ω_31.xlsx,virtual_0,0.01
62,425,train,virtual,GZ,0.01Ω_32.xlsx,virtual_0,0.01
62,426,train,virtual,GZ,0.01Ω_33.xlsx,virtual_0,0.01
62,427,train,virtual,GZ,0.01Ω_34.xlsx,virtual_0,0.01
62,428,train,virtual,GZ,0.01Ω_35.xlsx,virtual_0,0.01
62,429,train,virtual,GZ,0.01Ω_36.xlsx,virtual_0,0.01
62,430,train,virtual,GZ,0.01Ω_37.xlsx,virtual_0,0.01
62,431,train,virtual,GZ,0.01Ω_38.xlsx,virtual_0,0.01
62,432,train,virtual,GZ,0.01Ω_39.xlsx,virtual_0,0.01
62,433,train,virtual,GZ,0.01Ω_4.xlsx,virtual_0,0.01
62,434,train,virtual,GZ,0.01Ω_40.xlsx,virtual_0,0.01
62,435,train,virtual,GZ,0.01Ω_41.xlsx,virtual_0,0.01
62,436,train,virtual,GZ,0.01Ω_42.xlsx,virtual_0,0.01
62,437,train,virtual,GZ,0.01Ω_43.xlsx,virtual_0,0.01
62,438,train,virtual,GZ,0.01Ω_44.xlsx,virtual_0,0.01
62,439,train,virtual,GZ,0.01Ω_45.xlsx,virtual_0,0.01
62,440,train,virtual,GZ,0.01Ω_46.xlsx,virtual_0,0.01
62,441,train,virtual,GZ,0.01Ω_47.xlsx,virtual_0,0.01
62,442,train,virtual,GZ,0.01Ω_48.xlsx,virtual_0,0.01
62,443,train,virtual,GZ,0.01Ω_49.xlsx,virtual_0,0.01
62,444,train,virtual,GZ,0.01Ω_5.xlsx,virtual_0,0.01
62,445,train,virtual,GZ,0.01Ω_50.xlsx,virtual_0,0.01
62,446,train,virtual,GZ,0.01Ω_6.xlsx,virtual_0,0.01
62,447,train,virtual,GZ,0.01Ω_7.xlsx,virtual_0,0.01
62,448,train,virtual,GZ,0.01Ω_8.xlsx,virtual_0,0.01
62,449,train,virtual,GZ,0.01Ω_9.xlsx,virtual_0,0.01
62,450,train,virtual,GZ,0.1Ω_1.xlsx,virtual_0,0.1
62,451,train,virtual,GZ,0.1Ω_10.xlsx,virtual_0,0.1
62,452,train,virtual,GZ,0.1Ω_11.xlsx,virtual_0,0.1
62,453,train,virtual,GZ,0.1Ω_12.xlsx,virtual_0,0.1
62,454,train,virtual,GZ,0.1Ω_13.xlsx,virtual_0,0.1
62,455,train,virtual,GZ,0.1Ω_14.xlsx,virtual_0,0.1
62,456,train,virtual,GZ,0.1Ω_15.xlsx,virtual_0,0.1
62,457,train,virtual,GZ,0.1Ω_16.xlsx,virtual_0,0.1
62,458,train,virtual,GZ,0.1Ω_17.xlsx,virtual_0,0.1
62,459,train,virtual,GZ,0.1Ω_18.xlsx,virtual_0,0.1
62,460,train,virtual,GZ,0.1Ω_19.xlsx,virtual_0,0.1
62,461,train,virtual,GZ,0.1Ω_2.xlsx,virtual_0,0.1
62,462,train,virtual,GZ,0.1Ω_20.xlsx,virtual_0,0.1
62,463,train,virtual,GZ,0.1Ω_21.xlsx,virtual_0,0.1
62,464,train,virtual,GZ,0.1Ω_22.xlsx,virtual_0,0.1
62,465,train,virtual,GZ,0.1Ω_23.xlsx,virtual_0,0.1
62,466,train,virtual,GZ,0.1Ω_24.xlsx,virtual_0,0.1
62,467,train,virtual,GZ,0.1Ω_25.xlsx,virtual_0,0.1
62,468,train,virtual,GZ,0.1Ω_26.xlsx,virtual_0,0.1
62,469,train,virtual,GZ,0.1Ω_27.xlsx,virtual_0,0.1
62,470,train,virtual,GZ,0.1Ω_28.xlsx,virtual_0,0.1
62,471,train,virtual,GZ,0.1Ω_29.xlsx,virtual_0,0.1
62,472,train,virtual,GZ,0.1Ω_3.xlsx,virtual_0,0.1
62,473,train,virtual,GZ,0.1Ω_30.xlsx,virtual_0,0.1
62,474,train,virtual,GZ,0.1Ω_31.xlsx,virtual_0,0.1
62,475,train,virtual,GZ,0.1Ω_32.xlsx,virtual_0,0.1
62,476,train,virtual,GZ,0.1Ω_33.xlsx,virtual_0,0.1
62,477,train,virtual,GZ,0.1Ω_34.xlsx,virtual_0,0.1
62,478,train,virtual,GZ,0.1Ω_35.xlsx,virtual_0,0.1
62,479,train,virtual,GZ,0.1Ω_36.xlsx,virtual_0,0.1
62,480,train,virtual,GZ,0.1Ω_37.xlsx,virtual_0,0.1
62,481,train,virtual,GZ,0.1Ω_38.xlsx,virtual_0,0.1
62,482,train,virtual,GZ,0.1Ω_39.xlsx,virtual_0,0.1
62,483,train,virtual,GZ,0.1Ω_4.xlsx,virtual_0,0.1
62,484,train,virtual,GZ,0.1Ω_40.xlsx,virtual_0,0.1
62,485,train,virtual,GZ,0.1Ω_41.xlsx,virtual_0,0.1
62,486,train,virtual,GZ,0.1Ω_42.xlsx,virtual_0,0.1
62,487,train,virtual,GZ,0.1Ω_43.xlsx,virtual_0,0.1
62,488,train,virtual,GZ,0.1Ω_44.xlsx,virtual_0,0.1
62,489,train,virtual,GZ,0.1Ω_45.xlsx,virtual_0,0.1
62,490,train,virtual,GZ,0.1Ω_46.xlsx,virtual_0,0.1
62,491,train,virtual,GZ,0.1Ω_47.xlsx,virtual_0,0.1
62,492,train,virtual,GZ,0.1Ω_48.xlsx,virtual_0,0.1
62,493,train,virtual,GZ,0.1Ω_49.xlsx,virtual_0,0.1
62,494,train,virtual,GZ,0.1Ω_5.xlsx,virtual_0,0.1
62,495,train,virtual,GZ,0.1Ω_50.xlsx,virtual_0,0.1
62,496,train,virtual,GZ,0.1Ω_6.xlsx,virtual_0,0.1
62,497,train,virtual,GZ,0.1Ω_7.xlsx,virtual_0,0.1
62,498,train,virtual,GZ,0.1Ω_8.xlsx,virtual_0,0.1
62,499,train,virtual,GZ,0.1Ω_9.xlsx,virtual_0,0.1
62,500,val,virtual,GZ,10Ω_1.xlsx,virtual_1,10.0
62,501,val,virtual,GZ,10Ω_10.xlsx,virtual_1,10.0
62,502,val,virtual,GZ,10Ω_11.xlsx,virtual_1,10.0
62,503,val,virtual,GZ,10Ω_12.xlsx,virtual_1,10.0
62,504,val,virtual,GZ,10Ω_13.xlsx,virtual_1,10.0
62,505,val,virtual,GZ,10Ω_14.xlsx,virtual_1,10.0
62,506,val,virtual,GZ,10Ω_15.xlsx,virtual_1,10.0
62,507,val,virtual,GZ,10Ω_16.xlsx,virtual_1,10.0
62,508,val,virtual,GZ,10Ω_17.xlsx,virtual_1,10.0
62,509,val,virtual,GZ,10Ω_18.xlsx,virtual_1,10.0
62,510,val,virtual,GZ,10Ω_19.xlsx,virtual_1,10.0
62,511,val,virtual,GZ,10Ω_2.xlsx,virtual_1,10.0
62,512,val,virtual,GZ,10Ω_20.xlsx,virtual_1,10.0
62,513,val,virtual,GZ,10Ω_21.xlsx,virtual_1,10.0
62,514,val,virtual,GZ,10Ω_22.xlsx,virtual_1,10.0
62,515,val,virtual,GZ,10Ω_23.xlsx,virtual_1,10.0
62,516,val,virtual,GZ,10Ω_24.xlsx,virtual_1,10.0
62,517,val,virtual,GZ,10Ω_25.xlsx,virtual_1,10.0
62,518,val,virtual,GZ,10Ω_26.xlsx,virtual_1,10.0
62,519,val,virtual,GZ,10Ω_27.xlsx,virtual_1,10.0
62,520,val,virtual,GZ,10Ω_28.xlsx,virtual_1,10.0
62,521,val,virtual,GZ,10Ω_29.xlsx,virtual_1,10.0
62,522,val,virtual,GZ,10Ω_3.xlsx,virtual_1,10.0
62,523,val,virtual,GZ,10Ω_30.xlsx,virtual_1,10.0
62,524,val,virtual,GZ,10Ω_31.xlsx,virtual_1,10.0
62,525,val,virtual,GZ,10Ω_32.xlsx,virtual_1,10.0
62,526,val,virtual,GZ,10Ω_33.xlsx,virtual_1,10.0
62,527,val,virtual,GZ,10Ω_34.xlsx,virtual_1,10.0
62,528,val,virtual,GZ,10Ω_35.xlsx,virtual_1,10.0
62,529,val,virtual,GZ,10Ω_36.xlsx,virtual_1,10.0
62,530,val,virtual,GZ,10Ω_37.xlsx,virtual_1,10.0
62,531,val,virtual,GZ,10Ω_38.xlsx,virtual_1,10.0
62,532,val,virtual,GZ,10Ω_39.xlsx,virtual_1,10.0
62,533,val,virtual,GZ,10Ω_4.xlsx,virtual_1,10.0
62,534,val,virtual,GZ,10Ω_40.xlsx,virtual_1,10.0
62,535,val,virtual,GZ,10Ω_41.xlsx,virtual_1,10.0
62,536,val,virtual,GZ,10Ω_42.xlsx,virtual_1,10.0
62,537,val,virtual,GZ,10Ω_43.xlsx,virtual_1,10.0
62,538,val,virtual,GZ,10Ω_44.xlsx,virtual_1,10.0
62,539,val,virtual,GZ,10Ω_45.xlsx,virtual_1,10.0
62,540,val,virtual,GZ,10Ω_46.xlsx,virtual_1,10.0
62,541,val,virtual,GZ,10Ω_47.xlsx,virtual_1,10.0
62,542,val,virtual,GZ,10Ω_48.xlsx,virtual_1,10.0
62,543,val,virtual,GZ,10Ω_49.xlsx,virtual_1,10.0
62,544,val,virtual,GZ,10Ω_5.xlsx,virtual_1,10.0
62,545,val,virtual,GZ,10Ω_50.xlsx,virtual_1,10.0
62,546,val,virtual,GZ,10Ω_6.xlsx,virtual_1,10.0
62,547,val,virtual,GZ,10Ω_7.xlsx,virtual_1,10.0
62,548,val,virtual,GZ,10Ω_8.xlsx,virtual_1,10.0
62,549,val,virtual,GZ,10Ω_9.xlsx,virtual_1,10.0
62,550,train,virtual,GZ,1Ω_1.xlsx,virtual_1Ω_1,1.0
62,551,val,virtual,GZ,1Ω_10.xlsx,virtual_1Ω_10,1.0
62,552,train,virtual,GZ,1Ω_11.xlsx,virtual_1Ω_11,1.0
62,553,train,virtual,GZ,1Ω_12.xlsx,virtual_1Ω_12,1.0
62,554,train,virtual,GZ,1Ω_13.xlsx,virtual_1Ω_13,1.0
62,555,train,virtual,GZ,1Ω_14.xlsx,virtual_1Ω_14,1.0
62,556,val,virtual,GZ,1Ω_15.xlsx,virtual_1Ω_15,1.0
62,557,train,virtual,GZ,1Ω_16.xlsx,virtual_1Ω_16,1.0
62,558,train,virtual,GZ,1Ω_17.xlsx,virtual_1Ω_17,1.0
62,559,train,virtual,GZ,1Ω_18.xlsx,virtual_1Ω_18,1.0
62,560,train,virtual,GZ,1Ω_19.xlsx,virtual_1Ω_19,1.0
62,561,train,virtual,GZ,1Ω_2.xlsx,virtual_1Ω_2,1.0
62,562,train,virtual,GZ,1Ω_20.xlsx,virtual_1Ω_20,1.0
62,563,train,virtual,GZ,1Ω_21.xlsx,virtual_1Ω_21,1.0
62,564,train,virtual,GZ,1Ω_22.xlsx,virtual_1Ω_22,1.0
62,565,train,virtual,GZ,1Ω_23.xlsx,virtual_1Ω_23,1.0
62,566,train,virtual,GZ,1Ω_24.xlsx,virtual_1Ω_24,1.0
62,567,train,virtual,GZ,1Ω_25.xlsx,virtual_1Ω_25,1.0
62,568,train,virtual,GZ,1Ω_26.xlsx,virtual_1Ω_26,1.0
62,569,train,virtual,GZ,1Ω_27.xlsx,virtual_1Ω_27,1.0
62,570,train,virtual,GZ,1Ω_28.xlsx,virtual_1Ω_28,1.0
62,571,train,virtual,GZ,1Ω_29.xlsx,virtual_1Ω_29,1.0
62,572,train,virtual,GZ,1Ω_3.xlsx,virtual_1Ω_3,1.0
62,573,train,virtual,GZ,1Ω_30.xlsx,virtual_1Ω_30,1.0
62,574,val,virtual,GZ,1Ω_31.xlsx,virtual_1Ω_31,1.0
62,575,train,virtual,GZ,1Ω_32.xlsx,virtual_1Ω_32,1.0
62,576,train,virtual,GZ,1Ω_33.xlsx,virtual_1Ω_33,1.0
62,577,train,virtual,GZ,1Ω_34.xlsx,virtual_1Ω_34,1.0
62,578,train,virtual,GZ,1Ω_35.xlsx,virtual_1Ω_35,1.0
62,579,train,virtual,GZ,1Ω_36.xlsx,virtual_1Ω_36,1.0
62,580,train,virtual,GZ,1Ω_37.xlsx,virtual_1Ω_37,1.0
62,581,train,virtual,GZ,1Ω_38.xlsx,virtual_1Ω_38,1.0
62,582,train,virtual,GZ,1Ω_39.xlsx,virtual_1Ω_39,1.0
62,583,train,virtual,GZ,1Ω_4.xlsx,virtual_1Ω_4,1.0
62,584,train,virtual,GZ,1Ω_40.xlsx,virtual_1Ω_40,1.0
62,585,train,virtual,GZ,1Ω_41.xlsx,virtual_1Ω_41,1.0
62,586,train,virtual,GZ,1Ω_42.xlsx,virtual_1Ω_42,1.0
62,587,train,virtual,GZ,1Ω_43.xlsx,virtual_1Ω_43,1.0
62,588,val,virtual,GZ,1Ω_44.xlsx,virtual_1Ω_44,1.0
62,589,train,virtual,GZ,1Ω_45.xlsx,virtual_1Ω_45,1.0
62,590,train,virtual,GZ,1Ω_46.xlsx,virtual_1Ω_46,1.0
62,591,train,virtual,GZ,1Ω_47.xlsx,virtual_1Ω_47,1.0
62,592,train,virtual,GZ,1Ω_48.xlsx,virtual_1Ω_48,1.0
62,593,train,virtual,GZ,1Ω_49.xlsx,virtual_1Ω_49,1.0
62,594,train,virtual,GZ,1Ω_5.xlsx,virtual_1Ω_5,1.0
62,595,train,virtual,GZ,1Ω_50.xlsx,virtual_1Ω_50,1.0
62,596,train,virtual,GZ,1Ω_6.xlsx,virtual_1Ω_6,1.0
62,597,train,virtual,GZ,1Ω_7.xlsx,virtual_1Ω_7,1.0
62,598,train,virtual,GZ,1Ω_8.xlsx,virtual_1Ω_8,1.0
62,599,val,virtual,GZ,1Ω_9.xlsx,virtual_1Ω_9,1.0
62,600,train,virtual,Normal,Normal_1.xlsx,virtual_Normal_1,
62,601,train,virtual,Normal,Normal_10.xlsx,virtual_Normal_10,
62,602,train,virtual,Normal,Normal_100.xlsx,virtual_Normal_100,
62,603,train,virtual,Normal,Normal_101.xlsx,virtual_Normal_101,
62,604,train,virtual,Normal,Normal_102.xlsx,virtual_Normal_102,
62,605,train,virtual,Normal,Normal_103.xlsx,virtual_Normal_103,
62,606,train,virtual,Normal,Normal_104.xlsx,virtual_Normal_104,
62,607,train,virtual,Normal,Normal_105.xlsx,virtual_Normal_105,
62,608,val,virtual,Normal,Normal_106.xlsx,virtual_Normal_106,
62,609,train,virtual,Normal,Normal_107.xlsx,virtual_Normal_107,
62,610,train,virtual,Normal,Normal_108.xlsx,virtual_Normal_108,
62,611,train,virtual,Normal,Normal_109.xlsx,virtual_Normal_109,
62,612,train,virtual,Normal,Normal_11.xlsx,virtual_Normal_11,
62,613,train,virtual,Normal,Normal_110.xlsx,virtual_Normal_110,
62,614,train,virtual,Normal,Normal_111.xlsx,virtual_Normal_111,
62,615,train,virtual,Normal,Normal_112.xlsx,virtual_Normal_112,
62,616,train,virtual,Normal,Normal_113.xlsx,virtual_Normal_113,
62,617,val,virtual,Normal,Normal_114.xlsx,virtual_Normal_114,
62,618,train,virtual,Normal,Normal_115.xlsx,virtual_Normal_115,
62,619,train,virtual,Normal,Normal_116.xlsx,virtual_Normal_116,
62,620,train,virtual,Normal,Normal_117.xlsx,virtual_Normal_117,
62,621,train,virtual,Normal,Normal_118.xlsx,virtual_Normal_118,
62,622,train,virtual,Normal,Normal_119.xlsx,virtual_Normal_119,
62,623,train,virtual,Normal,Normal_12.xlsx,virtual_Normal_12,
62,624,val,virtual,Normal,Normal_120.xlsx,virtual_Normal_120,
62,625,train,virtual,Normal,Normal_121.xlsx,virtual_Normal_121,
62,626,train,virtual,Normal,Normal_122.xlsx,virtual_Normal_122,
62,627,train,virtual,Normal,Normal_123.xlsx,virtual_Normal_123,
62,628,train,virtual,Normal,Normal_124.xlsx,virtual_Normal_124,
62,629,train,virtual,Normal,Normal_125.xlsx,virtual_Normal_125,
62,630,train,virtual,Normal,Normal_126.xlsx,virtual_Normal_126,
62,631,train,virtual,Normal,Normal_127.xlsx,virtual_Normal_127,
62,632,train,virtual,Normal,Normal_128.xlsx,virtual_Normal_128,
62,633,train,virtual,Normal,Normal_129.xlsx,virtual_Normal_129,
62,634,val,virtual,Normal,Normal_13.xlsx,virtual_Normal_13,
62,635,val,virtual,Normal,Normal_130.xlsx,virtual_Normal_130,
62,636,train,virtual,Normal,Normal_131.xlsx,virtual_Normal_131,
62,637,train,virtual,Normal,Normal_132.xlsx,virtual_Normal_132,
62,638,train,virtual,Normal,Normal_133.xlsx,virtual_Normal_133,
62,639,train,virtual,Normal,Normal_134.xlsx,virtual_Normal_134,
62,640,train,virtual,Normal,Normal_135.xlsx,virtual_Normal_135,
62,641,train,virtual,Normal,Normal_136.xlsx,virtual_Normal_136,
62,642,train,virtual,Normal,Normal_137.xlsx,virtual_Normal_137,
62,643,train,virtual,Normal,Normal_138.xlsx,virtual_Normal_138,
62,644,train,virtual,Normal,Normal_139.xlsx,virtual_Normal_139,
62,645,train,virtual,Normal,Normal_14.xlsx,virtual_Normal_14,
62,646,train,virtual,Normal,Normal_140.xlsx,virtual_Normal_140,
62,647,train,virtual,Normal,Normal_141.xlsx,virtual_Normal_141,
62,648,train,virtual,Normal,Normal_142.xlsx,virtual_Normal_142,
62,649,val,virtual,Normal,Normal_143.xlsx,virtual_Normal_143,
62,650,train,virtual,Normal,Normal_144.xlsx,virtual_Normal_144,
62,651,val,virtual,Normal,Normal_145.xlsx,virtual_Normal_145,
62,652,train,virtual,Normal,Normal_146.xlsx,virtual_Normal_146,
62,653,train,virtual,Normal,Normal_147.xlsx,virtual_Normal_147,
62,654,train,virtual,Normal,Normal_148.xlsx,virtual_Normal_148,
62,655,train,virtual,Normal,Normal_149.xlsx,virtual_Normal_149,
62,656,train,virtual,Normal,Normal_15.xlsx,virtual_Normal_15,
62,657,train,virtual,Normal,Normal_150.xlsx,virtual_Normal_150,
62,658,val,virtual,Normal,Normal_151.xlsx,virtual_Normal_151,
62,659,train,virtual,Normal,Normal_152.xlsx,virtual_Normal_152,
62,660,train,virtual,Normal,Normal_153.xlsx,virtual_Normal_153,
62,661,train,virtual,Normal,Normal_154.xlsx,virtual_Normal_154,
62,662,train,virtual,Normal,Normal_155.xlsx,virtual_Normal_155,
62,663,train,virtual,Normal,Normal_156.xlsx,virtual_Normal_156,
62,664,train,virtual,Normal,Normal_157.xlsx,virtual_Normal_157,
62,665,train,virtual,Normal,Normal_158.xlsx,virtual_Normal_158,
62,666,train,virtual,Normal,Normal_159.xlsx,virtual_Normal_159,
62,667,train,virtual,Normal,Normal_16.xlsx,virtual_Normal_16,
62,668,train,virtual,Normal,Normal_160.xlsx,virtual_Normal_160,
62,669,train,virtual,Normal,Normal_161.xlsx,virtual_Normal_161,
62,670,train,virtual,Normal,Normal_162.xlsx,virtual_Normal_162,
62,671,train,virtual,Normal,Normal_163.xlsx,virtual_Normal_163,
62,672,train,virtual,Normal,Normal_164.xlsx,virtual_Normal_164,
62,673,train,virtual,Normal,Normal_165.xlsx,virtual_Normal_165,
62,674,train,virtual,Normal,Normal_166.xlsx,virtual_Normal_166,
62,675,train,virtual,Normal,Normal_167.xlsx,virtual_Normal_167,
62,676,train,virtual,Normal,Normal_168.xlsx,virtual_Normal_168,
62,677,train,virtual,Normal,Normal_169.xlsx,virtual_Normal_169,
62,678,train,virtual,Normal,Normal_17.xlsx,virtual_Normal_17,
62,679,train,virtual,Normal,Normal_170.xlsx,virtual_Normal_170,
62,680,train,virtual,Normal,Normal_171.xlsx,virtual_Normal_171,
62,681,val,virtual,Normal,Normal_172.xlsx,virtual_Normal_172,
62,682,train,virtual,Normal,Normal_173.xlsx,virtual_Normal_173,
62,683,train,virtual,Normal,Normal_174.xlsx,virtual_Normal_174,
62,684,train,virtual,Normal,Normal_175.xlsx,virtual_Normal_175,
62,685,train,virtual,Normal,Normal_176.xlsx,virtual_Normal_176,
62,686,train,virtual,Normal,Normal_177.xlsx,virtual_Normal_177,
62,687,train,virtual,Normal,Normal_178.xlsx,virtual_Normal_178,
62,688,train,virtual,Normal,Normal_179.xlsx,virtual_Normal_179,
62,689,train,virtual,Normal,Normal_18.xlsx,virtual_Normal_18,
62,690,train,virtual,Normal,Normal_180.xlsx,virtual_Normal_180,
62,691,train,virtual,Normal,Normal_181.xlsx,virtual_Normal_181,
62,692,train,virtual,Normal,Normal_182.xlsx,virtual_Normal_182,
62,693,val,virtual,Normal,Normal_183.xlsx,virtual_Normal_183,
62,694,train,virtual,Normal,Normal_184.xlsx,virtual_Normal_184,
62,695,train,virtual,Normal,Normal_185.xlsx,virtual_Normal_185,
62,696,train,virtual,Normal,Normal_186.xlsx,virtual_Normal_186,
62,697,val,virtual,Normal,Normal_187.xlsx,virtual_Normal_187,
62,698,train,virtual,Normal,Normal_188.xlsx,virtual_Normal_188,
62,699,train,virtual,Normal,Normal_189.xlsx,virtual_Normal_189,
62,700,train,virtual,Normal,Normal_19.xlsx,virtual_Normal_19,
62,701,train,virtual,Normal,Normal_190.xlsx,virtual_Normal_190,
62,702,train,virtual,Normal,Normal_191.xlsx,virtual_Normal_191,
62,703,train,virtual,Normal,Normal_192.xlsx,virtual_Normal_192,
62,704,train,virtual,Normal,Normal_193.xlsx,virtual_Normal_193,
62,705,train,virtual,Normal,Normal_194.xlsx,virtual_Normal_194,
62,706,val,virtual,Normal,Normal_195.xlsx,virtual_Normal_195,
62,707,train,virtual,Normal,Normal_196.xlsx,virtual_Normal_196,
62,708,train,virtual,Normal,Normal_197.xlsx,virtual_Normal_197,
62,709,train,virtual,Normal,Normal_198.xlsx,virtual_Normal_198,
